u,v,weight
1349,4560,0.043909352
1349,5143,0.041399024
1349,5503,0.03925522
1349,5793,0.043909352
1349,6767,0.03925522
1349,6860,0.037222426
1349,6874,0.043909352
1349,7066,0.037222426
1349,10040,0.037222426
1349,10041,0.041399024
1350,9,0.005905799
1350,39,0.0023466873
1350,106,0.018201558
1350,109,0.0070332284
1350,139,0.0044334615
1350,276,0.0039485157
1350,390,0.0029528998
1350,475,0.0022125253
1350,486,0.008616672
1350,557,0.0041879434
1350,999,0.0047022956
1350,1235,0.009404591
1350,1256,0.008790943
1350,1281,0.0024842618
1350,1349,0.01618474
1350,1357,0.0041879434
1350,1557,0.01615961
1350,1676,0.002097952
1350,1776,0.009955936
1350,1787,0.0044334615
1350,1812,0.0055999737
1350,1988,0.017769685
1350,2196,0.0022125253
1350,2297,0.0019855376
1350,2406,0.0041879434
1350,2411,0.0029417055
1350,2509,0.0041879434
1350,2528,0.0035166142
1350,2578,0.0023466873
1350,2630,0.01183405
1350,2795,0.0027893723
1350,2909,0.0078970315
1350,3085,0.0062639117
1350,3091,0.0019855376
1350,3535,0.0028053091
1350,3546,0.0022125253
1350,3850,0.024949035
1350,3922,0.004977968
1350,3926,0.0026299022
1350,4096,0.0074455524
1350,4134,0.007239391
1350,4163,0.0052798195
1350,4248,0.016751772
1350,4361,0.008866923
1350,4687,0.0031200831
1350,4705,0.007704558
1350,4802,0.008866923
1350,4821,0.008375886
1350,4878,0.007264083
1350,4884,0.0024842618
1350,4885,0.0078970315
1350,4908,0.022425197
1350,4929,0.0023466873
1350,5016,0.0035166142
1350,5025,0.0052798195
1350,5087,0.01920294
1350,5233,0.0037227764
1350,5263,0.005894605
1350,5303,0.008866923
1350,5496,0.0052798195
1350,5649,0.0037227764
1350,5671,0.0047022956
1350,5694,0.0111999465
1350,5803,0.005905799
1350,5834,0.0074455524
1350,5840,0.0047022956
1350,5922,0.011818911
1350,5941,0.015537606
1350,5976,0.0055999737
1350,5983,0.0026299022
1350,6000,0.012563831
1350,6133,0.0078970315
1350,6170,0.002097952
1350,6174,0.0041879434
1350,6181,0.0382067
1350,6197,0.002097952
1350,6249,0.0031319559
1350,6434,0.019360526
1350,6503,0.0037227764
1350,6654,0.018935524
1350,6689,0.0039485157
1350,6760,0.0029417055
1350,6768,0.0037227764
1350,6824,0.0039485157
1350,6982,0.0125040775
1350,6986,0.0052798195
1350,7074,0.0033155673
1350,7217,0.008389345
1350,7276,0.0044334615
1350,7486,0.0111999465
1350,7519,0.0078970315
1350,7608,0.011221171
1350,7624,0.0062401663
1350,7645,0.0039485157
1350,7808,0.008866923
1350,7935,0.0024842618
1350,7947,0.01713778
1350,7970,0.020742694
1350,8336,0.025618697
1350,8350,0.0039485157
1350,8392,0.011811598
1350,8446,0.009955936
1350,8508,0.005905799
1350,8609,0.00971328
1350,8613,0.0070332284
1350,8616,0.0111999465
1350,8658,0.0024842618
1350,8950,0.004977968
1350,9021,0.0047022956
1350,9103,0.0203406
1350,9190,0.0070332284
1350,9427,0.0062639117
1350,9761,0.0037227764
1350,10007,0.0070332284
1350,10042,0.0024795486
1350,10043,0.0024842618
1350,10044,0.012077462
1350,10045,0.0037227764
1350,10046,0.0039485157
1350,10047,0.0039485157
1350,10048,0.0039485157
1350,10049,0.020707821
1350,10050,0.0070332284
1350,10051,0.0070332284
1350,10052,0.0070332284
1350,10053,0.014891105
1350,10054,0.0074455524
1350,10055,0.0074455524
1350,10056,0.0111999465
1351,726,0.13807292
1351,922,0.13807292
1351,1421,0.14644532
1351,1614,0.13807292
1351,6025,0.14644532
1351,8342,0.14644532
1351,10057,0.14644532
1352,3802,0.16498375
1352,5515,0.1385368
1352,5605,0.16498375
1352,8392,0.39295897
1352,8734,0.1385368
1353,224,0.08300104
1353,233,0.07009414
1353,413,0.05302063
1353,661,0.056235667
1353,1448,0.05302063
1353,2188,0.07009414
1353,3033,0.06338266
1353,3291,0.07392212
1353,3883,0.07392212
1353,4250,0.056235667
1353,4659,0.08300104
1353,5071,0.06338266
1353,5324,0.06338266
1353,5544,0.06338266
1353,9147,0.07392212
1354,821,0.03514101
1354,858,0.033194948
1354,1150,0.037271865
1354,1194,0.031356663
1354,1198,0.041770097
1354,1946,0.040443145
1354,1964,0.039531935
1354,3184,0.037271865
1354,3814,0.031356663
1354,4120,0.029563978
1354,4997,0.03514101
1354,5526,0.087028295
1354,5692,0.041770097
1354,5746,0.033194948
1354,6077,0.039531935
1354,6267,0.087028295
1354,6505,0.037271865
1354,6592,0.029563978
1354,7051,0.07336541
1354,7137,0.029563978
1354,8352,0.03514101
1354,8353,0.039531935
1354,10058,0.033194948
1354,10059,0.041770097
1355,84,0.02478326
1355,325,0.050118923
1355,748,0.028631141
1355,1028,0.03214754
1355,1446,0.023189565
1355,2285,0.019324912
1355,2464,0.04637913
1355,2470,0.027148506
1355,2487,0.02478326
1355,2488,0.027148506
1355,2817,0.019324912
1355,2970,0.03036726
1355,3346,0.021822318
1355,3555,0.019324912
1355,3647,0.045053367
1355,3810,0.02478326
1355,4686,0.019324912
1355,5003,0.023189565
1355,5004,0.02478326
1355,5013,0.019324912
1355,5024,0.023189565
1355,5313,0.028631141
1355,5429,0.03036726
1355,5435,0.020889685
1355,5436,0.020457836
1355,5439,0.022970416
1355,5479,0.022970416
1355,6203,0.028631141
1355,6278,0.028631141
1355,6312,0.025596408
1355,6592,0.03036726
1355,7050,0.021822318
1355,8964,0.020457836
1355,9134,0.028631141
1355,9515,0.0218638
1355,10060,0.023189565
1355,10061,0.02478326
1355,10062,0.025596408
1356,291,0.18596745
1356,436,0.22104883
1356,442,0.18596745
1356,904,0.18596745
1356,923,0.22104883
1357,866,0.03508942
1357,1087,0.03508942
1357,1213,0.03508942
1357,1385,0.03508942
1357,1541,0.03508942
1357,1645,0.029464573
1357,1660,0.008805736
1357,1807,0.03308333
1357,2177,0.008318088
1357,2687,0.03939901
1357,2823,0.008318088
1357,2943,0.03308333
1357,4086,0.03939901
1357,4808,0.04178806
1357,5497,0.03714654
1357,5977,0.03714654
1357,6107,0.04178806
1357,6283,0.029464573
1357,7393,0.029464573
1357,7576,0.04178806
1357,7727,0.031251226
1357,7885,0.04178806
1357,7999,0.008805736
1357,8004,0.008805736
1357,8630,0.03714654
1357,8711,0.031251226
1357,9378,0.03308333
1357,9471,0.03308333
1357,9900,0.031251226
1357,9924,0.03308333
1357,10063,0.03714654
1357,10064,0.03939901
1358,4710,0.24311775
1358,4761,0.25688228
1358,8499,0.24311775
1358,9688,0.25688228
1359,5459,1.0
1360,243,0.021899534
1360,257,0.030941226
1360,315,0.012224744
1360,466,0.012224744
1360,495,0.015470613
1360,551,0.011746819
1360,867,0.011746819
1360,942,0.020686772
1360,1067,0.03275516
1360,1075,0.021899534
1360,1099,0.017370673
1360,1199,0.026080202
1360,1203,0.015470613
1360,1510,0.029172294
1360,1803,0.026080202
1360,1843,0.016377578
1360,1959,0.030941226
1360,2165,0.027661636
1360,2637,0.012224744
1360,3408,0.013493551
1360,3458,0.016377578
1360,3577,0.026080202
1360,3693,0.020686772
1360,3765,0.011096298
1360,4149,0.016377578
1360,4262,0.020686772
1360,4351,0.017370673
1360,4385,0.017370673
1360,4491,0.011746819
1360,4523,0.027661636
1360,4586,0.024589177
1360,4595,0.011096298
1360,4632,0.014586147
1360,5004,0.015470613
1360,5188,0.029172294
1360,5195,0.014586147
1360,5479,0.017370673
1360,5544,0.030941226
1360,5785,0.029172294
1360,6236,0.023227466
1360,6466,0.013493551
1360,6812,0.021899534
1360,7345,0.023227466
1360,7409,0.027661636
1360,7867,0.011096298
1360,8264,0.023227466
1360,8786,0.024589177
1360,9436,0.014586147
1360,10066,0.013493551
1360,10067,0.024589177
1361,15,0.028803712
1361,68,0.027208608
1361,488,0.030550295
1361,736,0.02565307
1361,1108,0.027208608
1361,1224,0.02565307
1361,1366,0.027208608
1361,1451,0.02565307
1361,1548,0.030550295
1361,1745,0.02565307
1361,2383,0.024232443
1361,2533,0.030550295
1361,2650,0.032402784
1361,2867,0.024232443
1361,2889,0.028803712
1361,3687,0.02565307
1361,3747,0.022847056
1361,4076,0.024232443
1361,4632,0.02565307
1361,5313,0.028803712
1361,5665,0.030550295
1361,5802,0.027208608
1361,6502,0.024232443
1361,6565,0.027208608
1361,6614,0.032402784
1361,6627,0.027208608
1361,7080,0.024232443
1361,7091,0.022847056
1361,7460,0.05445678
1361,8643,0.028803712
1361,8794,0.030550295
1361,9963,0.028803712
1361,10068,0.022847056
1361,10069,0.024232443
1361,10070,0.02565307
1361,10071,0.027208608
1362,3261,0.5
1362,9881,0.5
1363,440,0.13689761
1363,980,0.13689761
1363,2499,0.14519872
1363,3067,0.14519872
1363,3674,0.13689761
1363,5636,0.153711
1363,8211,0.14519872
1364,188,0.022802433
1364,286,0.015245314
1364,352,0.022802433
1364,390,0.008575122
1364,474,0.02030823
1364,500,0.020444645
1364,515,0.013577732
1364,533,0.0095917955
1364,564,0.04688895
1364,575,0.014401052
1364,593,0.025651636
1364,776,0.0114012165
1364,778,0.032339502
1364,1297,0.017150242
1364,1837,0.012092557
1364,1856,0.0095917955
1364,2428,0.021539668
1364,2450,0.025651636
1364,2554,0.025651636
1364,2634,0.032339502
1364,2674,0.050599944
1364,2728,0.015245314
1364,2738,0.012825818
1364,2749,0.01808685
1364,2998,0.008575122
1364,3014,0.02030823
1364,3234,0.017150242
1364,3242,0.009043426
1364,3244,0.027155465
1364,3362,0.013577732
1364,3439,0.010154116
1364,5084,0.012092557
1364,5114,0.010154116
1364,5488,0.030490628
1364,5577,0.024185114
1364,5799,0.044047415
1364,6032,0.010769834
1364,6114,0.021539668
1364,6286,0.012825818
1364,6569,0.016169751
1364,6661,0.014401052
1364,7785,0.03430048
1364,7996,0.019183591
1364,8230,0.022802433
1364,8231,0.024185114
1364,8471,0.02030823
1364,9178,0.016169751
1364,9225,0.010769834
1364,9813,0.019183591
1364,10072,0.025651636
1365,236,0.05842877
1365,430,0.046257675
1365,560,0.05193892
1365,697,0.05193892
1365,774,0.049062617
1365,885,0.05842877
1365,905,0.06185416
1365,1116,0.05508836
1365,2236,0.05193892
1365,3035,0.05193892
1365,3407,0.046257675
1365,4014,0.05842877
1365,4683,0.05193892
1365,5008,0.049062617
1365,5761,0.05193892
1365,6209,0.05508836
1365,7112,0.049062617
1365,8989,0.05508836
1365,9391,0.046257675
1366,196,0.03296451
1366,287,0.034963395
1366,337,0.029358746
1366,350,0.027680285
1366,617,0.027680285
1366,712,0.04407901
1366,906,0.03701313
1366,964,0.04407901
1366,1491,0.04407901
1366,2305,0.03701313
1366,2944,0.031079905
1366,3034,0.039257508
1366,3477,0.04407901
1366,3668,0.04407901
1366,3713,0.03701313
1366,4188,0.046751842
1366,4263,0.04155898
1366,4923,0.03701313
1366,4936,0.046751842
1366,5078,0.034963395
1366,5662,0.03296451
1366,5851,0.04155898
1366,6651,0.031079905
1366,7207,0.039257508
1366,7453,0.058717493
1366,9282,0.034963395
1367,1,0.007871948
1367,57,0.004801937
1367,84,0.005083451
1367,155,0.005391698
1367,158,0.0019008309
1367,166,0.005083451
1367,173,0.0045274063
1367,271,0.003591131
1367,273,0.006784519
1367,307,0.0057186363
1367,625,0.011311926
1367,703,0.0011913998
1367,744,0.0019008309
1367,829,0.0008432472
1367,875,0.0017955655
1367,881,0.0024009685
1367,1011,0.006408802
1367,1017,0.0017955655
1367,1029,0.0011513629
1367,1044,0.0011232864
1367,1074,0.0008432472
1367,1095,0.00772683
1367,1104,0.0015991607
1367,1178,0.0014296592
1367,1341,0.002138343
1367,1371,0.0014296592
1367,1387,0.012508089
1367,1388,0.0057186363
1367,1390,0.0042766854
1367,1405,0.0031983214
1367,1416,0.001566102
1367,1438,0.005391698
1367,1473,0.0031983214
1367,1484,0.0033858237
1367,1630,0.0028593182
1367,1633,0.005391698
1367,1644,0.004801937
1367,1653,0.0009432233
1367,1825,0.0010023195
1367,1915,0.004801937
1367,1931,0.005083451
1367,1966,0.0023760311
1367,1992,0.007292529
1367,2003,0.0009432233
1367,2004,0.0014081036
1367,2006,0.0055743526
1367,2038,0.0045274063
1367,2120,0.0017955655
1367,2136,0.005083451
1367,2148,0.001485003
1367,2156,0.0024009685
1367,2162,0.002695849
1367,2163,0.0057186363
1367,2166,0.006784519
1367,2316,0.005391698
1367,2355,0.0031983214
1367,2453,0.004801937
1367,2455,0.0025342144
1367,2474,0.0033858237
1367,2484,0.0028593182
1367,2486,0.010802087
1367,2500,0.0030154714
1367,2504,0.0015991607
1367,2817,0.0017955655
1367,2830,0.0007920243
1367,2970,0.0011232864
1367,3100,0.0013351864
1367,3106,0.009078622
1367,3130,0.012802195
1367,3141,0.0042766854
1367,3146,0.006408802
1367,3165,0.0033858237
1367,3322,0.0013428148
1367,3412,0.001692912
1367,3463,0.004801937
1367,3562,0.0057186363
1367,3568,0.002695849
1367,3581,0.004801937
1367,3632,0.006048276
1367,3647,0.002016092
1367,3683,0.0038029712
1367,3717,0.003591131
1367,3737,0.0045274063
1367,3811,0.001692912
1367,3812,0.0010023195
1367,3964,0.0033858237
1367,4174,0.0011513629
1367,4188,0.004801937
1367,4228,0.0045274063
1367,4309,0.004801937
1367,4317,0.010569814
1367,4322,0.0038016615
1367,4416,0.006408802
1367,4462,0.005391698
1367,4472,0.0007935298
1367,4552,0.006784519
1367,4606,0.00818075
1367,4676,0.0016516297
1367,4717,0.0045274063
1367,4750,0.0060424064
1367,4765,0.006891502
1367,4766,0.0028593182
1367,4769,0.0033858237
1367,4832,0.005391698
1367,4837,0.005391698
1367,4979,0.0008909889
1367,4987,0.00074816303
1367,4992,0.0007935298
1367,5006,0.0008909889
1367,5014,0.0036028058
1367,5036,0.0028593182
1367,5058,0.0057186363
1367,5069,0.0038016615
1367,5077,0.0009631338
1367,5139,0.0057186363
1367,5141,0.005083451
1367,5257,0.0019008309
1367,5347,0.0045274063
1367,5356,0.004801937
1367,5361,0.004032184
1367,5427,0.0022637032
1367,5480,0.0028593182
1367,5557,0.0024009685
1367,5619,0.004801937
1367,5637,0.0060424064
1367,5721,0.0010610806
1367,5722,0.005083451
1367,5764,0.006408802
1367,5854,0.005391698
1367,5862,0.002138343
1367,5935,0.0038016615
1367,6027,0.0012612456
1367,6082,0.006784519
1367,6098,0.010218376
1367,6134,0.0014081036
1367,6139,0.0049426937
1367,6212,0.0031983214
1367,6232,0.0038016615
1367,6233,0.010246043
1367,6282,0.0060424064
1367,6293,0.00074816303
1367,6320,0.0045274063
1367,6325,0.006784519
1367,6534,0.0012612456
1367,6537,0.0045274063
1367,6591,0.004180852
1367,6592,0.0009432233
1367,6608,0.0038016615
1367,6750,0.006408802
1367,6873,0.0018327066
1367,7050,0.005083451
1367,7102,0.0065637627
1367,7133,0.0028593182
1367,7146,0.0038016615
1367,7360,0.0022637032
1367,7366,0.011424976
1367,7368,0.0042766854
1367,7393,0.0076233153
1367,7511,0.0011340032
1367,7694,0.013696444
1367,7764,0.010802087
1367,7769,0.0038016615
1367,7805,0.0042766854
1367,7815,0.010520574
1367,7820,0.0042766854
1367,7824,0.020173686
1367,7835,0.0042766854
1367,7852,0.006408802
1367,7856,0.005391698
1367,7867,0.0045274063
1367,7933,0.005083451
1367,7989,0.0024009685
1367,8007,0.0014081036
1367,8042,0.0042766854
1367,8047,0.0025417255
1367,8058,0.009668384
1367,8060,0.003591131
1367,8071,0.009603874
1367,8101,0.0042766854
1367,8184,0.005083451
1367,8186,0.005083451
1367,8196,0.0045274063
1367,8199,0.005391698
1367,8204,0.0022637032
1367,8256,0.0030154714
1367,8258,0.004801937
1367,8261,0.0033858237
1367,8275,0.0057186363
1367,8279,0.005083451
1367,8296,0.0070476485
1367,8299,0.0009631338
1367,8303,0.002016092
1367,8306,0.0024009685
1367,8512,0.0042766854
1367,8542,0.0060424064
1367,8602,0.0009432233
1367,8704,0.0033858237
1367,8817,0.004801937
1367,8825,0.005391698
1367,8856,0.0007094201
1367,8909,0.006408802
1367,9137,0.0042766854
1367,9278,0.005083451
1367,9310,0.0045274063
1367,9480,0.0057186363
1367,9483,0.007603323
1367,9523,0.005083451
1367,9585,0.0015991607
1367,9780,0.002016092
1367,10016,0.0057186363
1367,10031,0.002016092
1367,10073,0.0011846314
1367,10074,0.0017955655
1367,10075,0.002138343
1367,10076,0.002138343
1367,10077,0.0025417255
1367,10078,0.011424976
1367,10079,0.0038016615
1367,10080,0.0038016615
1367,10081,0.0042766854
1367,10082,0.01710361
1367,10083,0.0042766854
1367,10084,0.005083451
1367,10085,0.005083451
1367,10086,0.005391698
1367,10087,0.005391698
1367,10088,0.005391698
1367,10089,0.0057186363
1367,10090,0.006408802
1368,56,0.019906538
1368,115,0.016779117
1368,120,0.011154501
1368,344,0.012524466
1368,709,0.015849916
1368,1205,0.015849916
1368,1233,0.013283917
1368,1255,0.018875698
1368,1307,0.016779117
1368,1745,0.026618335
1368,1857,0.019906538
1368,2198,0.019906538
1368,2207,0.0803809
1368,2251,0.015849916
1368,2551,0.011830879
1368,2598,0.031699833
1368,2721,0.062051862
1368,3356,0.011154501
1368,3662,0.011830879
1368,3836,0.012524466
1368,4115,0.018875698
1368,4567,0.031699833
1368,4631,0.023706736
1368,5713,0.012524466
1368,5726,0.010536781
1368,6768,0.023706736
1368,6825,0.011154501
1368,6843,0.014943765
1368,6929,0.026618335
1368,7092,0.034182284
1368,7253,0.03559312
1368,7459,0.010536781
1368,7775,0.023706736
1368,7981,0.031699833
1368,7996,0.023706736
1368,8530,0.028232401
1368,9418,0.010536781
1368,9530,0.014943765
1368,9671,0.011154501
1368,9696,0.019906538
1368,9736,0.022351405
1368,10091,0.011154501
1368,10092,0.013283917
1368,10093,0.013283917
1368,10094,0.022351405
1368,10095,0.026618335
1368,10096,0.028232401
1369,30,0.01612495
1369,150,0.005455525
1369,223,0.015622205
1369,606,0.022156158
1369,1124,0.031326566
1369,1207,0.023499649
1369,1308,0.0045377105
1369,1331,0.0045377105
1369,1489,0.012391506
1369,1586,0.020889474
1369,1756,0.019732645
1369,1814,0.010444737
1369,1829,0.020889474
1369,1921,0.015622205
1369,2177,0.019732645
1369,2196,0.005476285
1369,2833,0.014757071
1369,2931,0.02489272
1369,3300,0.014757071
1369,3628,0.013142895
1369,4042,0.02787969
1369,4072,0.02787969
1369,4185,0.004785524
1369,4230,0.017574226
1369,4403,0.02483012
1369,4708,0.022156158
1369,4834,0.022194562
1369,4853,0.0050468715
1369,4857,0.00430273
1369,4934,0.0045377105
1369,5501,0.016569495
1369,5640,0.018604517
1369,5693,0.013913398
1369,6033,0.022194562
1369,6598,0.017574226
1369,6933,0.0050468715
1369,7338,0.00430273
1369,7542,0.014757071
1369,7614,0.07239564
1369,7698,0.009489953
1369,7803,0.012391506
1369,7909,0.011078079
1369,8374,0.023499649
1369,8672,0.03730687
1369,8975,0.022156158
1369,9429,0.015622205
1369,9510,0.012391506
1369,9538,0.04566081
1369,9613,0.011078079
1369,9736,0.017574226
1369,10097,0.011078079
1369,10098,0.013913398
1369,10099,0.04438912
1369,10100,0.0498354
1370,21,0.051301062
1370,68,0.062384192
1370,502,0.05598406
1370,537,0.057383366
1370,1060,0.05598406
1370,1182,0.05598406
1370,2302,0.054102715
1370,2410,0.054102715
1370,3356,0.054102715
1370,3840,0.05598406
1370,4703,0.054102715
1370,4859,0.051301062
1370,4958,0.05598406
1370,5382,0.058929447
1370,5870,0.051301062
1370,7024,0.051301062
1370,7333,0.062384192
1370,7947,0.057383366
1371,27,0.12262256
1371,1426,0.11649369
1371,2926,0.13483647
1371,4650,0.14603147
1371,5404,0.11649369
1371,8091,0.12262256
1371,10012,0.12262256
1371,10101,0.118277
1372,1417,0.5
1372,10102,0.5
1373,401,0.19923127
1373,1877,0.4064248
1373,3336,0.19923127
1373,3444,0.19511265
1374,267,0.04051547
1374,406,0.030472629
1374,742,0.019135892
1374,840,0.030472629
1374,908,0.018041879
1374,1011,0.022788974
1374,1387,0.027087945
1374,1445,0.028730487
1374,1634,0.028730487
1374,1920,0.018041879
1374,3067,0.051175706
1374,3278,0.0321368
1374,3568,0.0321368
1374,3743,0.030472629
1374,3955,0.036083758
1374,4072,0.04051547
1374,4835,0.036083758
1374,5501,0.034085494
1374,5753,0.027087945
1374,6053,0.021486113
1374,6236,0.0321368
1374,6922,0.0321368
1374,6939,0.030472629
1374,7673,0.019135892
1374,7848,0.06361874
1374,8111,0.02412498
1374,8205,0.03827178
1374,8331,0.034085494
1374,8470,0.03827178
1374,8600,0.04837683
1374,9044,0.034085494
1375,226,0.25282314
1375,856,0.08335909
1375,1052,0.06867988
1375,1164,0.07201915
1375,2903,0.07201915
1375,3053,0.07711496
1375,3287,0.06867988
1375,4255,0.0610514
1375,4578,0.0610514
1375,6476,0.0647534
1375,9828,0.05922428
1375,10027,0.05922428
1376,31,0.14689796
1376,558,0.14689796
1376,1378,0.13902673
1376,1999,0.13435473
1376,2429,0.14689796
1376,4026,0.14689796
1376,5086,0.13902673
1377,716,0.03423674
1377,727,0.03423674
1377,856,0.04773334
1377,857,0.04773334
1377,1408,0.042512115
1377,1464,0.036312763
1377,1920,0.040081665
1377,2452,0.040081665
1377,2976,0.07882488
1377,3692,0.042512115
1377,3812,0.040081665
1377,4600,0.036312763
1377,4980,0.03800608
1377,5427,0.04500439
1377,5483,0.08051819
1377,6045,0.03800608
1377,6052,0.04500439
1377,6200,0.04500439
1377,6536,0.03423674
1377,7365,0.03800608
1377,8299,0.04500439
1377,10103,0.03423674
1377,10104,0.036312763
1378,3983,0.5
1378,6757,0.5
1379,4438,0.6760764
1379,5153,0.3239236
1380,214,0.078295484
1380,1154,0.08560508
1380,1488,0.08071097
1380,2677,0.17588522
1380,3075,0.090280145
